,index,brand,name,price,Touchscreen,Gaming,os,warranty,display_inches,resolution_width,resolution_height,ram_gb,ram_type,rom_gb,rom_type,core_count,gpu_brand,gpu_name,cpu_gen,cpu_brand,cpu_name,rating
84,85.0,HP,HP Victus 15-fb1017AX Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),59990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,7,AMD,Amd Ryzen 5 7535HS,71.0
85,86.0,Lenovo,Lenovo IdeaPad 3 82KU024JIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),46790.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,AMD,Radeon,5,AMD,AMD Ryzen 7 5700U,64.0
86,87.0,Infinix,Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),34990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,LPDDR4X,512,SSD,10 ,Intel,Integrated Iris Xe,12,Intel,Intel Core i5 1235U,
87,88.0,Asus,Asus TUF Gaming F15 FX577ZC-HN192W Gaming Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 / 4GB Graph),96990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,,SSD,14 ,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i7 12700H,76.0
88,89.0,Asus,Asus TUF Gaming F17 FX707ZC4-HX067W Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),74085.0,not-touchscreen,gaming,windows,1 ,17.3,1920.0,1080.0,16 ,DDR5,512,SSD,12 ,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i5 12500H,75.0
89,90.0,Acer,Acer One 14 Z8-415 ‎2023 Laptop (11th Gen Core i5 / 16GB/ 512GB SSD/ Win11 Home),34990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,512,SSD,4,Intel,‎ Iris Xe Graphics,11,Intel,Intel Core i5  1135G7,60.0
90,91.0,Acer,Acer Aspire 7 A715-76G UN.QMESI.004 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),53990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce GTX 1650,12,Intel,Intel Core i5 12450H,69.0
91,92.0,Acer,Acer Aspire 3 15 A315-510P UN.KDHSI.019 Laptop (Intel Core i3 N305/ 8GB/ 512GB SSD/ Win11 Home),30600.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,8,Intel,UHD Graphics,0,Intel,,
92,93.0,Asus,Asus VivoBook 14 X415EA-EK344WS Notebook (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),35990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,512,SSD,2,Intel,Integrated  UHD,11,Intel,Intel Core i3 1115G4,64.0
93,94.0,Asus,Asus Vivobook 15 X1502ZA-EJ532WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),45490.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,Iris Xe,12,Intel,Intel Core i5 1235U,64.0
94,95.0,HP,HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),29490.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,2,AMD,Radeon Graphics,3,AMD,AMD Ryzen 3  3250U,
95,96.0,Asus,Asus Vivobook S15 2022 K3502ZA-KJ522WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),65990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,12 ,Intel,Iris Xe,12,Intel,Intel Core i5 12500H,65.0
96,97.0,Asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),36990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,Iris Xe,12,Intel,Intel Core i3 1215U,
97,98.0,Asus,Asus Vivobook Go 15 2023 E1504FA-NJ323WS Laptop (Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),33990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 3 7320U,
98,99.0,Apple,Apple MacBook Pro 16 2023 Laptop (Apple M3 Pro/ 36GB/ 512GB SSD/ macOS),289900.0,not-touchscreen,not-gaming,mac,1 ,16.2,3456.0,2234.0,36 ,,512,SSD,12 ,,18 Core GPU,0,Apple,,63.0
99,100.0,Asus,Asus ROG Flow X13 GV301RC-LJ073WS Gaming Laptop (AMD Ryzen 9 6900HS/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),131990.0,touchscreen,gaming,windows,1 ,13.4,1920.0,1200.0,16 ,LPDDR5,,SSD,8,NVIDIA,4 GB ‎ GeForce RTX 3050,6,AMD,AMD Ryzen 9 6900HS​,79.0
100,101.0,Acer,Acer Nitro 5 AN515-58 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i5 12500H,71.0
101,102.0,Dell,Dell Inspiron 3525 Laptop (AMD Ryzen3 5425U/ 8GB/ 512GB SSD/ Win11),32490.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,4,AMD,Radeon Radeon Graphics,5,AMD,AMD Ryzen 3 5425U,62.0
102,103.0,Asus,Asus TUF Gaming A15 2022 FA577RE-HN055WS Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),80900.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,4 GB  GeForce RTX 3050 Ti,6,AMD,AMD Ryzen 7 6800H,79.0
103,104.0,Asus,Asus Vivobook 16X 2022 M1603QA-MB511WS Laptop (Ryzen 5-5600H/ 16GB/ 512GB SSD/ Win11 Home),50445.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR4,512,SSD,6,AMD,Radeon Vega 7 Graphics,5,AMD,AMD Ryzen 5 5600H,65.0
104,105.0,Dell,Dell G15-5520 Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,12 ,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i5 12500H,66.0
105,106.0,HP,HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),38990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,AMD,Radeon Graphics,5,AMD,AMD Ryzen 5  5500U,60.0
106,107.0,Asus,Asus Vivobook 15 X1502ZA-EJ385WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),40790.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,UHD Graphics,12,Intel,Intel Core i3 1220P,
107,108.0,HP,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),38999.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,UHD Graphics,12,Intel,Intel Core i3 1215U,
108,109.0,HP,HP 15s-er2004AU Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11),50490.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,AMD,Radeon,5,AMD,AMD Ryzen 7  5700U,
109,110.0,HP,HP Victus 15-fa1145TX Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),71500.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,,SSD,8,NVIDIA,4 GB  GeForce RTX 2050,12,Intel,Intel Core i5 12450H,72.0
110,111.0,Asus,Asus TUF Gaming F15 FX506HE-HN385WS Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),89870.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,,SSD,8,NVIDIA,4 GB  GeForce RTX 3050 Ti,11,Intel,Intel Core i7 11800H,76.0
111,112.0,HP,HP Victus 16-s0095AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),89999.0,not-touchscreen,gaming,windows,1 ,16.1,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,6 GB  GeForce RTX 3050,7,AMD,AMD Ryzen 7 7840HS,76.0
112,113.0,HP,HP Victus 15-fb1015AX Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),52990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR5,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,7,AMD,Amd Ryzen 5 7535HS,69.0
113,114.0,Acer,Acer TMP214-41-G3 UN.VSQSI.007 Notebook (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),32990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1366.0,768.0,16 ,DDR4,512,SSD,6,AMD,Radeon,5,AMD,AMD Ryzen 5 5500U,63.0
114,115.0,Lenovo,Lenovo IdeaPad Slim 5 14IAH8 83BF0045IN Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),57990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,LPDDR5,,SSD,8,Intel,Iris Xe Graphics,12,Intel,Intel Core i5 12450H,60.0
115,116.0,Lenovo,Lenovo LOQ 15IRH8 82XV00F4IN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),73990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR5,512,SSD,8,NVIDIA,4 GB  GeForce RTX 2050,12,Intel,Intel Core i5 12450H,69.0
116,117.0,Infinix,Infinix Zerobook ZL513 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win 11 Home),54990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,LPDDR5X,512,SSD,12 ,Intel,Integrated Iris Xe,13,Intel,Intel Core i5 13500H,
117,118.0,Asus,Asus Vivobook Pro 15 M6500QF-HN521WS Laptop (Ryzen 5 5600HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),59990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,NVIDIA,4 GB  GeForce RTX 2050,5,AMD,AMD Ryzen 5 5600HS,60.0
118,119.0,HP,HP Pavilion 15s-fq5190TU Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),68990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,Intel,Iris Xe,12,Intel,Intel Core i7 1255U,65.0
119,120.0,Acer,Acer Aspire 5 A515-58P NX.KHJSI.001 Gaming Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,6,Intel,UHD Graphics,13,Intel,Intel Core i3 1315U,
120,121.0,Asus,Asus TUF Gaming F15 2023 FX507ZV-LP094W Gaming Laptop (12th Gen Core i7/ 16GB/512GB SSD/ Win11 Home/ 8GB Graph),115990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,14 ,NVIDIA,8 GB  GeForce RTX 4060,12,Intel,Intel Core i7 12700H,78.0
121,122.0,Acer,Acer One 14 Z8-415 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),32990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,4,Intel,‎ Iris Xe Graphics,11,Intel,Intel Core i5  1135G7,
122,123.0,Acer,Acer Predator Helios Neo 16 PHN16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),110650.0,not-touchscreen,gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR5,,SSD,16 ,NVIDIA,6 GB  GeForce RTX 4050,13,Intel,Intel Core i7 13700HX,75.0
123,124.0,HP,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),109990.0,not-touchscreen,gaming,windows,1 ,16.1,2560.0,1440.0,16 ,DDR5,,SSD,8,NVIDIA,8 GB  GeForce RTX 3070 Ti,6,AMD,AMD Ryzen 7  6800H,77.0
124,125.0,Asus,Asus Vivobook S14 Flip 2022 TN3402QA-LZ741WS Laptop (AMD Ryzen 7-5800H/ 16GB/ 512GB SSD/Win11),64990.0,touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,16 ,DDR4,512,SSD,8,AMD,Radeon Graphics,5,AMD,AMD Ryzen 7 5800H,70.0
125,126.0,MSI,MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),61999.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,8,AMD,4 GB  Radeon RX6500M,5,AMD,AMD Ryzen 7 5800H,72.0
126,127.0,Apple,Apple MacBook Air 15 2023 Laptop (Apple M2/ 8GB/ 256GB SSD/ MacOS),126990.0,not-touchscreen,not-gaming,mac,1 ,15.3,2880.0,1864.0,8 ,DDR4,256,SSD,8,,10-Core GPU,0,Apple,,
127,128.0,Dell,Dell Vostro 3425 M552321WIN9S Laptop (AMD Ryzen 5 5625U/ 16GB/ 512GB SSD/ Win11 Home),49990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,DDR4,512,SSD,6,AMD,Radeon Graphics,5,AMD,AMD Ryzen 5 5625U,68.0
128,129.0,Acer,Acer Extensa EX215-23 NX.EH3SI.003 Laptop (Ryzen 5 7520U/ 8 GB/512 GB SSD/Win11 Home),31990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 5 7520U,
129,130.0,Lenovo,Lenovo IdeaPad Slim 3 82H802XXIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),45490.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,4,Intel,UHD Graphics,11,Intel,Intel Core i5 1135G7,62.0
130,131.0,Dell,Dell Inspiron 3520 D560871WIN9B Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),52990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,UHD Graphics,12,Intel,Intel Core i5 1235U,
131,132.0,HP,HP Omen 16-n0079AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),91990.0,not-touchscreen,gaming,windows,1 ,16.1,1920.0,1080.0,16 ,DDR5,512,SSD,8,AMD,8 GB  Radeon RX 6650M,6,AMD,AMD Ryzen 7  6800H,80.0
132,133.0,HP,HP Chromebook 14a-na1004TU Laptop (Celeron N4500/ 4GB/ 64GB eMMC/ Chrome OS),17990.0,touchscreen,not-gaming,other,1 ,14.0,1366.0,768.0,4 ,LPDDR4,64,Hard Disk,2,Intel,Integrated UHD Graphics,0,Intel,,
133,134.0,Acer,Acer Aspire 3 A315-59 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),33140.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,Graphics,12,Intel,Intel Core i3 1215U,
134,135.0,HP,HP Pavilion 15s-FR5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),52990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,10 ,Intel,Iris Xe,12,Intel,Intel Core i5 1235U,
135,136.0,Dell,Dell Vostro 3425 Laptop (AMD Ryzen 5 5625U/ 8GB/ 512GB SSD/ Win11 Home),42434.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,8 ,DDR4,512,SSD,6,AMD,Radeon Graphics,5,AMD,AMD Ryzen 5 5625U,66.0
136,137.0,HP,HP Victus 15-fa0165TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),62700.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce GTX 1650,12,Intel,Intel Core i5 12450H,72.0
137,138.0,Dell,Dell Inspiron 5520 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),69890.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR5,512,SSD,12 ,NVIDIA,4 GB  GeForce RTX 3050,12,Intel,Intel Core i5 12500H,71.0
138,139.0,Asus,Asus Vivobook S15 OLED K3502ZA-L501WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),73499.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,12 ,Intel,Iris XE Graphics,12,Intel,Intel Core i5 12500H,64.0
139,140.0,Xiaomi,Xiaomi Mi Notebook Ultra Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10),51805.0,not-touchscreen,not-gaming,windows,1 ,15.6,3200.0,2000.0,16 ,DDR4,512,SSD,4,Intel,Iris Xe Graphics,11,Intel,Intel Core i5 11300H,65.0
140,141.0,Gigabyte,Gigabyte G5 MF-G2IN313SH Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),79990.0,not-touchscreen,not-gaming,windows,2 ,15.0,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,NVIDIA,6 GB  GeForce RTX 4050,12,Intel,Intel Core i7 12650H,71.0
141,142.0,Ultimus,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),15990.0,not-touchscreen,not-gaming,windows,1 ,14.1,1366.0,768.0,8 ,DDR4,256,SSD,2,Intel,Integrated UHD Graphics,0,Intel,,
142,143.0,HP,HP Pavilion Plus ‎14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),90990.0,not-touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,LPDDR5X,,SSD,8,AMD,Radeon 780M Graphics,7,AMD,Amd Ryzen 7 7840H,70.0
143,144.0,Lenovo,Lenovo Yoga Slim 6 14IRH8 83E00015IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),78990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1200.0,16 ,LPDDR5X,,SSD,12 ,Intel,Integrated Iris Xe,13,Intel,Intel Core i5 13500H,
144,145.0,MSI,MSI Katana 15 B13UDXK-1482IN Gaming Laptop (13th Gen Core i5/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),88990.0,not-touchscreen,gaming,windows,2 ,15.6,1920.0,1080.0,32 ,DDR5,,SSD,12 ,NVIDIA,6 GB  GeForce RTX 3050,13,Intel,Intel Core i5 13500H,75.0
145,146.0,Primebook,Primebook S Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 128GB eMMC/ Prime OS),10990.0,not-touchscreen,not-gaming,,1 ,11.6,1366.0,768.0,4 ,LPDDR4,128,Hard Disk,8,,ARM Mali G72,0,MediaTek,,
146,147.0,Acer,Acer Aspire 5 2023 A515-58GM Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),56990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,16 ,DDR4,512,SSD,10 ,NVIDIA,4 GB  GeForce RTX 2050,13,Intel,Intel Core i5 1335U,65.0
147,148.0,Asus,Asus Vivobook 16 2023 X1605VA-MB947WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11 Home),80739.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR4,512,SSD,14 ,Intel,Integrated  Iris Xe Graphics,13,Intel,Intel Core i9 13900H,71.0
148,149.0,Lenovo,Lenovo IdeaPad Slim 3 82RK00VWIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),37990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,Intel,‎ UHD Graphics,12,Intel,Intel Core i3 1215U,
149,150.0,Asus,Asus ROG Strix G16 2023 G614JJ-N3086WS Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),94990.0,not-touchscreen,gaming,windows,1 ,16.0,1920.0,1200.0,16 ,DDR5,512,SSD,10 ,NVIDIA,6 GB  GeForce RTX 3050,13,Intel,Intel Core i5 13450HX,70.0
150,151.0,HP,HP Victus 15-fa1132TX Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),58990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 2050,12,Intel,Intel Core i5 12450H,66.0
151,152.0,Infinix,Infinix INBook X2 Slim Series XL23 2023 Laptop (11th Gen Core i5/ 16GB/ 1TB SSD/ Win 11 Home),32990.0,not-touchscreen,not-gaming,windows,1 ,14.0,1920.0,1080.0,16 ,LPDDR4X,,SSD,4,Intel,Integrated Iris Xe,11,Intel,Intel Core i5 1155G7,60.0
152,153.0,Lenovo,Lenovo ThinkBook 15 Gen 5 21JF0026MJ Laptop (AMD Ryzen 7 7730U/ 16GB/ 512GB SSD/ Win11),49990.0,not-touchscreen,not-gaming,windows,1 ,16.0,1920.0,1080.0,16 ,DDR4,512,SSD,8,AMD,Radeon,7,AMD,AMD Ryzen 7 7730U,69.0
153,154.0,Asus,Asus Vivobook Pro 15 M6500RC-HN741WS Laptop (AMD Ryzen 7 6800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),74169.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,16 ,LPDDR5,512,SSD,8,NVIDIA,4 GB  GeForce RTX 3050,6,AMD,AMD Ryzen 7 6800H,70.0
154,155.0,Dell,Dell Latitude 7440 14 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Pro),152000.0,touchscreen,not-gaming,windows,,14.0,1920.0,1200.0,16 ,,512,SSD,10 ,Intel,Iris Xe Graphics,13,Intel,Intel Core i5 1345U,
155,156.0,Lenovo,Lenovo Yoga 7 82YM0074IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),97990.0,touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,DDR5,,SSD,8,AMD,Radeon Graphics,7,AMD,AMD Ryzen 7 7735U,80.0
156,157.0,Dell,Dell Latitude 7440 Laptop (13th Gen Core i5/ 16GB/ 256GB SSD/ Win11 Pro),152000.0,touchscreen,not-gaming,windows,,14.0,1920.0,1200.0,16 ,,256,SSD,10 ,Intel,Iris Xe Graphics,13,Intel,Intel Core i5 1345U,
157,158.0,Acer,Acer Aspire 7 A715-76G NH.QMYSI.001 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),52990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,8,NVIDIA,4 GB  GeForce RTX 2050,12,Intel,Intel Core i5 12450H,70.0
158,159.0,Acer,Acer Aspire 3 A315-24P UN.KDESI.003 Laptop (Ryzen 3 7520U/ 8GB/ 512GB SSD/ Win11 Home),26990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,LPDDR5,512,SSD,4,AMD,Radeon,7,AMD,AMD Ryzen 3 7320U,
159,160.0,Acer,Acer Aspire Lite AL15-51 UN.431SI.288 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),36990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,4,Intel,Iris XE Graphics,11,Intel,Intel Core i5 1135G7,64.0
160,161.0,Asus,Asus Vivobook 14X OLED 2023 K3405VCB-KM951WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/4 GB Graphics),114990.0,not-touchscreen,not-gaming,windows,1 ,14.0,2880.0,1800.0,16 ,DDR4,,SSD,14 ,NVIDIA,4 GB  Geforce RTX 3050,13,Intel,Intel Core i9 13900H,77.0
161,162.0,HP,HP Pavilion 15-fb0147AX Gaming Laptop (Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),47990.0,not-touchscreen,gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,6,AMD,4 GB  Radeon  Radeon RX 6500M,5,AMD,AMD Ryzen 5  5600H,62.0
162,163.0,HP,HP 15S-EQ1550AU Laptop (AMD Ryzen 3 3250U/ 8 GB RAM/ 512 GB SSD/ Win 11),31890.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,512,SSD,2,AMD,Radeon Graphics,3,AMD,AMD Ryzen 3  3250U,
163,164.0,MSI,MSI Thin GF63 11UCX-1492IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),53990.0,not-touchscreen,gaming,windows,,15.6,1920.0,1080.0,16 ,DDR4,1280,SSD+ Hard Disk,6,NVIDIA,4 GB  GeForce RTX 2050,11,Intel,Intel Core i5 11260H,73.0
164,165.0,Lenovo,Lenovo IdeaPad Slim 3 82H803U0IN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11),31990.0,not-touchscreen,not-gaming,windows,1 ,15.6,1920.0,1080.0,8 ,DDR4,256,SSD,2,Intel,UHD Graphics,11,Intel,Intel Core i3 1115G4,
165,166.0,MSI,MSI Thin GF63 11UC-1490IN Gaming Laptop (11th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),57990.0,not-touchscreen,gaming,windows,,15.6,1920.0,1080.0,16 ,DDR4,1280,SSD+ Hard Disk,6,NVIDIA,4 GB  GeForce RTX 3050,11,Intel,Intel Core i5 11260H,73.0
